index,id,audio_path,audio_uri,audio_uri_public,audio_url,common_name,confidence,deployment_code,deployment_placename,deployment_subproject,end_time,lat,lon,rank,recording_end_datetime,recording_id,recording_start_datetime,scientific_name,start_time
7306,7306,audio/samples/RW12_2023.20230522_000000.flac,s3://casoundhub/audio/cemaf-acoustics/RW12_2023/20230522_000000.flac,s3://dse-soundhub/public/audio/samples/RW12_2023.20230522_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/RW12_2023.20230522_000000.flac,Warbling Vireo,0.6589986085891724,STEV4_2023,STEV4,2023,29511.0,37.28127889,-122.1129325,1,2023-05-22T09:00:00,679,2023-05-22T00:00:00,Vireo gilvus,29508.0
7044,7044,audio/samples/RW12_2023.20230522_000000.flac,s3://casoundhub/audio/cemaf-acoustics/RW12_2023/20230522_000000.flac,s3://dse-soundhub/public/audio/samples/RW12_2023.20230522_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/RW12_2023.20230522_000000.flac,Marbled Murrelet,0.635994553565979,STEV4_2023,STEV4,2023,19653.0,37.28127889,-122.1129325,1,2023-05-22T09:00:00,679,2023-05-22T00:00:00,Brachyramphus marmoratus,19650.0
3486,3486,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Collared Towhee,0.7938530445098877,SFSB2_2023,SFSB2,2023,31506.0,37.78217685,-122.1477319,2,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Pipilo ocai,31503.0
7244,7244,audio/samples/RW12_2023.20230522_000000.flac,s3://casoundhub/audio/cemaf-acoustics/RW12_2023/20230522_000000.flac,s3://dse-soundhub/public/audio/samples/RW12_2023.20230522_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/RW12_2023.20230522_000000.flac,Blue-headed Vireo,0.5898224711418152,STEV4_2023,STEV4,2023,27867.0,37.28127889,-122.1129325,1,2023-05-22T09:00:00,679,2023-05-22T00:00:00,Vireo solitarius,27864.0
3299,3299,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Spotted Towhee,0.5656188726425171,SFSB2_2023,SFSB2,2023,30555.0,37.78217685,-122.1477319,2,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Pipilo maculatus,30552.0
1311,1311,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Spotted Towhee,0.5824575424194336,SFSB2_2023,SFSB2,2023,22179.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Pipilo maculatus,22176.0
3540,3540,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Pacific-slope Flycatcher,0.9881750345230104,SFSB2_2023,SFSB2,2023,31683.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Empidonax difficilis,31680.0
5340,5340,audio/samples/EDSA2_2023.20230524_000000.flac,s3://casoundhub/audio/cemaf-acoustics/EDSA2_2023/20230524_000000.flac,s3://dse-soundhub/public/audio/samples/EDSA2_2023.20230524_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/EDSA2_2023.20230524_000000.flac,Spotted Crake,0.6987475156784058,STER1_2023,STER1,2023,3408.0,35.70389799,-119.612402,1,2023-05-24T09:00:00,181,2023-05-24T00:00:00,Porzana porzana,3405.0
7347,7347,audio/samples/RW12_2023.20230522_000000.flac,s3://casoundhub/audio/cemaf-acoustics/RW12_2023/20230522_000000.flac,s3://dse-soundhub/public/audio/samples/RW12_2023.20230522_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/RW12_2023.20230522_000000.flac,Hermit Thrush,0.7272875905036926,STEV4_2023,STEV4,2023,31599.0,37.28127889,-122.1129325,1,2023-05-22T09:00:00,679,2023-05-22T00:00:00,Catharus guttatus,31596.0
7814,7814,audio/samples/SELER4_2023.20230512_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/SELER4_2023/20230512_000000.flac,s3://dse-soundhub/public/audio/samples/SELER4_2023.20230512_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/SELER4_2023.20230512_000000.flac,Bell's Vireo,0.8250319361686707,USRO4_2023,USRO4,2023,21855.0,38.49073897,-122.5874585,1,2023-05-12T09:00:00,2534,2023-05-12T00:00:00,Vireo bellii,21852.0
3156,3156,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Spotted Towhee,0.8822525143623352,SFSB2_2023,SFSB2,2023,29778.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Pipilo maculatus,29775.0
4953,4953,audio/samples/CBER4_2023.20230513_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/CBER4_2023/20230513_000000.flac,s3://dse-soundhub/public/audio/samples/CBER4_2023.20230513_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/CBER4_2023.20230513_000000.flac,California Towhee,0.8595156669616699,SFVWA3_2023,SFVWA3,2023,27387.0,33.15833403,-116.566685,1,2023-05-13T09:00:00,1465,2023-05-13T00:00:00,Melozone crissalis,27384.0
548,548,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Pacific-slope Flycatcher,0.7257087826728821,SFSB2_2023,SFSB2,2023,282.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Empidonax difficilis,279.0
2598,2598,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Spotted Towhee,0.8303719162940979,SFSB2_2023,SFSB2,2023,27372.0,37.78217685,-122.1477319,2,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Pipilo maculatus,27369.0
6471,6471,audio/samples/EDSA2_2023.20230524_000000.flac,s3://casoundhub/audio/cemaf-acoustics/EDSA2_2023/20230524_000000.flac,s3://dse-soundhub/public/audio/samples/EDSA2_2023.20230524_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/EDSA2_2023.20230524_000000.flac,Tree Swallow,0.6610371470451355,STER1_2023,STER1,2023,19707.0,35.70389799,-119.612402,1,2023-05-24T09:00:00,181,2023-05-24T00:00:00,Tachycineta bicolor,19704.0
433,433,audio/samples/AGCA3_2023.20230528_200000.flac,s3://casoundhub/audio/cemaf-acoustics/AGCA3_2023/20230528_200000.flac,s3://dse-soundhub/public/audio/samples/AGCA3_2023.20230528_200000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/AGCA3_2023.20230528_200000.flac,Grasshopper Sparrow,0.9682424068450928,NSWA3_2023,NSWA3,2023,2727.0,38.21515174,-122.357,1,2023-05-28T23:59:00,44,2023-05-28T20:00:00,Ammodramus savannarum,2724.0
7323,7323,audio/samples/RW12_2023.20230522_000000.flac,s3://casoundhub/audio/cemaf-acoustics/RW12_2023/20230522_000000.flac,s3://dse-soundhub/public/audio/samples/RW12_2023.20230522_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/RW12_2023.20230522_000000.flac,Pacific-slope Flycatcher,0.682750403881073,STEV4_2023,STEV4,2023,30675.0,37.28127889,-122.1129325,1,2023-05-22T09:00:00,679,2023-05-22T00:00:00,Empidonax difficilis,30672.0
2468,2468,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Pacific-slope Flycatcher,0.9286590814590454,SFSB2_2023,SFSB2,2023,26928.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Empidonax difficilis,26925.0
3058,3058,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Pacific-slope Flycatcher,0.967849612236023,SFSB2_2023,SFSB2,2023,29190.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Empidonax difficilis,29187.0
5191,5191,audio/samples/ALBS1_2023.20230529_200000.flac,s3://casoundhub/audio/cemaf-acoustics/ALBS1_2023/20230529_200000.flac,s3://dse-soundhub/public/audio/samples/ALBS1_2023.20230529_200000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ALBS1_2023.20230529_200000.flac,Wrentit,0.8824991583824158,SHRU2_2023,SHRU2,2023,1047.0,39.28304393,-123.184328,1,2023-05-29T23:59:00,64,2023-05-29T20:00:00,Chamaea fasciata,1044.0
7215,7215,audio/samples/RW12_2023.20230522_000000.flac,s3://casoundhub/audio/cemaf-acoustics/RW12_2023/20230522_000000.flac,s3://dse-soundhub/public/audio/samples/RW12_2023.20230522_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/RW12_2023.20230522_000000.flac,Pacific-slope Flycatcher,0.6368066668510437,STEV4_2023,STEV4,2023,26142.0,37.28127889,-122.1129325,1,2023-05-22T09:00:00,679,2023-05-22T00:00:00,Empidonax difficilis,26139.0
1155,1155,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Spotted Towhee,0.9778278470039368,SFSB2_2023,SFSB2,2023,21372.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Pipilo maculatus,21369.0
3613,3613,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Spotted Towhee,0.5442196130752563,SFSB2_2023,SFSB2,2023,32097.0,37.78217685,-122.1477319,2,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Pipilo maculatus,32094.0
2707,2707,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Spotted Towhee,0.7983309626579285,SFSB2_2023,SFSB2,2023,27762.0,37.78217685,-122.1477319,2,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Pipilo maculatus,27759.0
754,754,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Spotted Towhee,0.9096590876579284,SFSB2_2023,SFSB2,2023,19749.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Pipilo maculatus,19746.0
4017,4017,audio/samples/CBER4_2023.20230513_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/CBER4_2023/20230513_000000.flac,s3://dse-soundhub/public/audio/samples/CBER4_2023.20230513_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/CBER4_2023.20230513_000000.flac,California Towhee,0.932475745677948,SFVWA3_2023,SFVWA3,2023,20730.0,33.15833403,-116.566685,1,2023-05-13T09:00:00,1465,2023-05-13T00:00:00,Melozone crissalis,20727.0
730,730,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Pacific-slope Flycatcher,0.8934115171432495,SFSB2_2023,SFSB2,2023,19668.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Empidonax difficilis,19665.0
5367,5367,audio/samples/EDSA2_2023.20230524_000000.flac,s3://casoundhub/audio/cemaf-acoustics/EDSA2_2023/20230524_000000.flac,s3://dse-soundhub/public/audio/samples/EDSA2_2023.20230524_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/EDSA2_2023.20230524_000000.flac,Pacific Chorus Frog,0.9192660450935364,STER1_2023,STER1,2023,5634.0,35.70389799,-119.612402,1,2023-05-24T09:00:00,181,2023-05-24T00:00:00,Hyliola regilla,5631.0
2909,2909,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Spotted Towhee,0.9351854920387268,SFSB2_2023,SFSB2,2023,28446.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Pipilo maculatus,28443.0
2085,2085,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Pacific-slope Flycatcher,0.9754683375358582,SFSB2_2023,SFSB2,2023,25431.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Empidonax difficilis,25428.0
4000,4000,audio/samples/CBER4_2023.20230513_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/CBER4_2023/20230513_000000.flac,s3://dse-soundhub/public/audio/samples/CBER4_2023.20230513_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/CBER4_2023.20230513_000000.flac,California Towhee,0.9751710891723632,SFVWA3_2023,SFVWA3,2023,20673.0,33.15833403,-116.566685,1,2023-05-13T09:00:00,1465,2023-05-13T00:00:00,Melozone crissalis,20670.0
3828,3828,audio/samples/CBER4_2023.20230513_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/CBER4_2023/20230513_000000.flac,s3://dse-soundhub/public/audio/samples/CBER4_2023.20230513_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/CBER4_2023.20230513_000000.flac,California Towhee,0.9522393941879272,SFVWA3_2023,SFVWA3,2023,20013.0,33.15833403,-116.566685,1,2023-05-13T09:00:00,1465,2023-05-13T00:00:00,Melozone crissalis,20010.0
3808,3808,audio/samples/CBER4_2023.20230513_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/CBER4_2023/20230513_000000.flac,s3://dse-soundhub/public/audio/samples/CBER4_2023.20230513_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/CBER4_2023.20230513_000000.flac,California Towhee,0.8254253268241882,SFVWA3_2023,SFVWA3,2023,19923.0,33.15833403,-116.566685,1,2023-05-13T09:00:00,1465,2023-05-13T00:00:00,Melozone crissalis,19920.0
665,665,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Pacific-slope Flycatcher,0.9003861546516418,SFSB2_2023,SFSB2,2023,19443.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Empidonax difficilis,19440.0
3364,3364,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Spotted Towhee,0.964726746082306,SFSB2_2023,SFSB2,2023,30903.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Pipilo maculatus,30900.0
5528,5528,audio/samples/EDSA2_2023.20230524_000000.flac,s3://casoundhub/audio/cemaf-acoustics/EDSA2_2023/20230524_000000.flac,s3://dse-soundhub/public/audio/samples/EDSA2_2023.20230524_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/EDSA2_2023.20230524_000000.flac,Eurasian Green Woodpecker,0.9065093994140624,STER1_2023,STER1,2023,14499.0,35.70389799,-119.612402,1,2023-05-24T09:00:00,181,2023-05-24T00:00:00,Picus viridis,14496.0
3057,3057,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Bewick's Wren,0.8966631889343262,SFSB2_2023,SFSB2,2023,29187.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Thryomanes bewickii,29184.0
3575,3575,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Pacific-slope Flycatcher,0.9094857573509216,SFSB2_2023,SFSB2,2023,31887.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Empidonax difficilis,31884.0
5271,5271,audio/samples/EDSA2_2023.20230524_000000.flac,s3://casoundhub/audio/cemaf-acoustics/EDSA2_2023/20230524_000000.flac,s3://dse-soundhub/public/audio/samples/EDSA2_2023.20230524_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/EDSA2_2023.20230524_000000.flac,Spotted Crake,0.7560064792633057,STER1_2023,STER1,2023,900.0,35.70389799,-119.612402,1,2023-05-24T09:00:00,181,2023-05-24T00:00:00,Porzana porzana,897.0
2780,2780,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Pacific-slope Flycatcher,0.9817615151405334,SFSB2_2023,SFSB2,2023,27981.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Empidonax difficilis,27978.0
1780,1780,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Pacific-slope Flycatcher,0.5343769788742065,SFSB2_2023,SFSB2,2023,24129.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Empidonax difficilis,24126.0
2153,2153,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Pacific-slope Flycatcher,0.9206343293190002,SFSB2_2023,SFSB2,2023,25665.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Empidonax difficilis,25662.0
6209,6209,audio/samples/EDSA2_2023.20230524_000000.flac,s3://casoundhub/audio/cemaf-acoustics/EDSA2_2023/20230524_000000.flac,s3://dse-soundhub/public/audio/samples/EDSA2_2023.20230524_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/EDSA2_2023.20230524_000000.flac,Tree Swallow,0.6947991847991943,STER1_2023,STER1,2023,18216.0,35.70389799,-119.612402,1,2023-05-24T09:00:00,181,2023-05-24T00:00:00,Tachycineta bicolor,18213.0
2101,2101,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Pacific-slope Flycatcher,0.985573709011078,SFSB2_2023,SFSB2,2023,25491.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Empidonax difficilis,25488.0
